source_file;ucs_id;ucs_name;surface_ha;nb_uts;texture;profondeur;hydromorphie;position_topo;ph_classe;cailloux
id_ucs_11315.txt;901;Sols peu profonds parfois podzolisés des reliefs modérés de la presqu’ile de Crozon issus de grès et schistes;5729.0;10;NA;profond;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_11322.txt;2205;Sols de texture argilo-sableuse, très hydromorphes, des alluvions récentes des rivières vosgiennes centrales;3848.0;1;limono-argilo-sableux;profond;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_11326.txt;703;Sols podzoliques et caillouteux des landes des Monts d’Arrée issus de schistes et grès quartzitiques;6807.0;9;NA;moyen;;bord de cours d'eau;Acide;caillouteux
id_ucs_11327.txt;104;Sols profonds de plateaux issus de granite altéré;5098.0;3;NA;profond;;plateau;Acide;NA
id_ucs_11328.txt;4031;Sols des collines du bassin de Loudeac issus de schistes tendres;20766.0;11;NA;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11329.txt;4302;Sols bruns calciques colluviaux hydromorphes argilolimoneux à argileux des collines de marnes et argiles du Lias;1040.0;2;argileux;profond;hydromorphe;NA;NA;NA
id_ucs_11332.txt;1082;Sols issus de gneiss et de granite associés localement à des sols issus de roches volcaniques;5597.0;10;sablo-limoneux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11333.txt;202;Sols de forte pente issus de gneiss;5534.0;9;sablo-limoneux;profond;;NA;Acide;NA
id_ucs_11334.txt;1101;Solsmoyennement profonds des buttes à pentes fortes issus de roches volcaniques à grains fins;2772.0;6;NA;moyen;;NA;NA;NA
id_ucs_11335.txt;4019;Sols forestiers des buttes boisées à pentes fortes des massifs de Huelgoat et de Fréau et sols moyennement profonds issus de schiste tendres à moyens;7142.0;10;NA;profond;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_11336.txt;1103;Sols peu profonds et sols profonds de littoral et des collines issus de roches volcaniques à grains fins;3670.0;4;NA;profond;;NA;NA;NA
id_ucs_11337.txt;1207;Sols profonds limoneux de plateaux, dispersés au sein de formations granitiques et schisteuses;2678.0;5;limoneux;profond;hydromorphe;plateau;Acide;NA
id_ucs_11338.txt;1401;Sols hydromorphes alluviaux et sols des versants souvent boisés des vallées encaissées issus de micaschistes;393.0;6;limoneux;profond;hydromorphe;versant;NA;NA
id_ucs_11339.txt;5303;Sols de tourbières et rankers de pentes associés sur matériaux glaciaires des hautes chaumes;2286.0;2;NA;superficiel;;versant;Acide;NA
id_ucs_11340.txt;1101;Solsmoyennement profonds des buttes à pentes fortes issus de roches volcaniques à grains fins;6551.0;6;NA;moyen;;NA;NA;NA
id_ucs_11341.txt;1202;Sols profonds parfois recalcifiés par des amendements, des plateaux légumiers limoneux ondulés du littoral sur gneiss;14969.0;7;limoneux;profond;hydromorphe;plateau;Acide;NA
id_ucs_11342.txt;1404;Sols hydromorphes alluviaux et sols des versants gneissiques souvent boisés des vallées encaissées;839.0;9;sablo-limoneux;moyen;hydromorphe;versant;Acide;NA
id_ucs_11343.txt;2008;Sols hydromorphes parfois tourbeux de la dépression bocagère de Plouray-Langonnet associés a des sols de buttes issus de schistes et granite;1133.0;10;sablo-argileux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11349.txt;5103;Sols podzoliques et podzols sur plateaux de grès des Vosges;1275.0;2;NA;NA;;plateau;Acide;NA
id_ucs_11350.txt;62;Sols des plateaux sur calcaire tendre (parfois des calcaires limoneux) du Tertiaire avec présence souvent importante de sols superficiels (Régosols, Lithosols, badlands), (Albi, Sieurac, Lautrec, Revel, …).;15694.0;8;limoneux;superficiel;;plateau;Basique;caillouteux
id_ucs_11351.txt;402;Sols moyennement profonds à profonds des plateaux ondulés issus de schistes et de schistes mêlés de quartzites;12038.0;9;limoneux;profond;hydromorphe;plateau;Acide;caillouteux
id_ucs_11352.txt;401;Sols moyennement profonds à profonds de relief modéré issus de schistes;10873.0;10;limoneux;profond;;NA;Acide;caillouteux
id_ucs_11353.txt;9010;Sols peu profonds à moyennement profonds de plateau ondulé de littoral issus de grès;8814.0;10;NA;superficiel;hydromorphe;plateau;NA;caillouteux
id_ucs_11357.txt;1081;Sols moyennement profonds a profonds et sols lithiques de bord de cote issus de granite;8388.0;10;sablo-limoneux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11358.txt;1079;Sols moyennement profonds souvent recalcifiés en surface issus de granite;1843.0;5;sablo-limoneux;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11360.txt;4029;Sols moyennement profonds des buttes à pente forte et sols acides de la forêt de Lorge issus de schistes;3397.0;11;NA;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11363.txt;9029;Sols peu profonds à moyennement profonds de bord de côte issu de grès;408.0;4;NA;moyen;;NA;NA;caillouteux
id_ucs_11366.txt;101;Sols profonds à moyennement profonds parfois hydromorphes des plateaux littoraux issus de granite altéré;14552.0;9;sablo-limoneux;profond;hydromorphe;plateau;Acide;NA
id_ucs_11414.txt;2007;Sols hydromorphes de dépression;2614.0;7;limoneux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11415.txt;3011;Sols des collines de l’Arrée issus de schistes associés à des sols issus de micaschistes;2842.0;6;limoneux;profond;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_11416.txt;4021;Sols moyennement profonds localement hydromorphes des collines du Mené issus de schistes;3753.0;10;NA;moyen;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_11419.txt;4025;Sols moyennement profonds des buttes de l Arrée issus de schistes;4521.0;5;limoneux;moyen;hydromorphe;bas-fond/vallee;Acide;caillouteux
id_ucs_11436.txt;4028;Sols des collines et sols acides de la forêt de Lorge issus de schistes localement enrichis par des apports limoneux;5929.0;9;limoneux;profond;hydromorphe;bas-fond/vallee;Acide;NA
id_ucs_1164.txt;100;Sols alluviaux, variés, localement hydromorphes à très hydromorphes, des plaines alluviales des affluents de la Loire;1192.0;3;sableux;NA;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_11724.txt;2103;Sols sableux acides (localement podzolisés) profonds sur cône d’épandage sableux du Pliocène (plaine de Haguenau);22807.0;8;sableux;profond;hydromorphe;bord de cours d'eau;Acide;caillouteux
id_ucs_11725.txt;3203;Sols bruns calciques à faiblement lessivés limono-argileux à argilo-limoneux profonds hydromorphes sur lehm-loess;8279.0;3;limono-argileux;profond;draine;NA;Neutre;NA
id_ucs_11726.txt;3301;Sols lessivés limoneux à limono-argileux profonds très hydromorphes sur lehm;5609.0;5;limono-argileux;profond;hydromorphe;NA;Neutre;NA
id_ucs_11727.txt;3302;Sols lessivés limono-argileux à argilo-limoneux plus ou moins érodés très hydromorphes sur lehm (et localement gros galets);21719.0;8;limono-argileux;NA;hydromorphe;NA;NA;caillouteux
id_ucs_11728.txt;3402;Sols bruns colluviaux calciques limoneux profonds peu hydromorphes des vallons humides sur loess;3886.0;2;limoneux;NA;hydromorphe;NA;Basique;NA
id_ucs_11729.txt;3502;Sols bruns colluviaux généralement décarbonatés limonoargileux à argileux profonds hydromorphes des vallons humides sur lehmloess;18655.0;6;limono-argileux;profond;hydromorphe;bord de cours d'eau;Basique;NA
id_ucs_11730.txt;3601;Sols bruns colluviaux lessivés limoneux à limono-sabloargileux profonds hydromorphes des vallons humides sur lehm plus ou moins remaniés par des sables d’origine vosgienne;2146.0;9;limono-sablo-argileux;moyen;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_11731.txt;3602;Sols bruns colluviaux principalement acides limono-argilosableux à argilo-sableux profonds très hydromorphes des vallons humides sur lehm plus ou moins remaniés par des sables d’origine vosgienne;3995.0;9;argileux;profond;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_11732.txt;4902;Sols bruns à bruns acides limono-sableux, irrégulièrement profonds, caillouteux, localement calciques, sur schistes et matériaux volcaniques;187.0;2;limono-sableux;profond;;NA;Acide;caillouteux
id_ucs_11733.txt;5102;Sols bruns acides plus ou moins hydromorphes des colluvions gréseuses du piémont des Vosges;19359.0;9;sablo-argilo-limoneux;moyen;;NA;Acide;NA
id_ucs_11734.txt;5301;Sols bruns acides (localement podzoliques) sur schistes du Dévonien, du Carbonifère et du Permien;47223.0;7;NA;NA;;versant;Acide;NA
id_ucs_11735.txt;5302;Sols bruns acides sur schistes houiller;12248.0;2;limono-argileux;profond;;NA;Acide;caillouteux
id_ucs_11736.txt;7101;Sols bruns calcaires à décarbonatés hydromorphes limonoargilo-sableux à argilo-limoneux des collines de marnes et calcaires du Muschelkalk inférieur;4885.0;3;limono-sablo-argileux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_11737.txt;7102;Sols bruns calcaires à décarbonatés limono-sablo-argileux à limono-argilo-sableux des collines de marnes et calcaires dolomitiques du Muschelkalk inférieur;2011.0;2;limono-argilo-sableux;superficiel;hydromorphe;NA;Basique;NA
id_ucs_11738.txt;8102;Sols colluviaux argileux majoritairement très hydromorphes des vallons humides et très humides des collines;4678.0;4;limono-argileux;NA;hydromorphe;bord de cours d'eau;NA;NA
id_ucs_11739.txt;8201;Sols acides de texture variable, souvent hydromorphes, des alluvions récentes des rivières vosgiennes du Nord;971.0;2;limono-sablo-argileux;NA;hydromorphe;bord de cours d'eau;Acide;NA
id_ucs_11740.txt;8301;Sols alluviaux généralement acides et lessivés sableux hydromorphes sur alluvions anciennes de la Sarre et ses affluents;2435.0;5;sableux;NA;hydromorphe;bord de cours d'eau;Acide;caillouteux
id_ucs_11741.txt;5304;Sols bruns acides et rankers plus ou moins podzoliques sur grauwacke et granite localement associés à des sols très hydromorphes;8144.0;12;NA;NA;;NA;Acide;NA
id_ucs_11742.txt;1;Sols bruns carbonatés ou faiblement carbonatés peu épais de position topographique et de pente hétérogènes reposant majoritairement sur la craie et les sables mésozoïques du Bocage du Pays d’Auge.;5755.0;10;sableux;superficiel;hydromorphe;versant;Basique;NA
id_ucs_11743.txt;2;Sols bruns carbonatés peu épais de position topographique hétérogène et de pente faible reposant sur des calcaires et marnes jurassiques de la Plaine de Caen septentrionale et méridionale.;54748.0;10;NA;superficiel;;plaine;Basique;NA
id_ucs_11744.txt;4;Sols bruns carbonatés peu épais de position topographique et de pente hétérogènes reposant sur des calcaires marneux et des marnes du Lias et du Jurassique du Bocage et Pré-Bocage.;3719.0;5;NA;superficiel;;NA;Basique;NA
id_ucs_11745.txt;5;Sols bruns faiblement carbonatés peu épais de position topographique et de pente hétérogènes reposant majoritairement sur des marnes jurassiques du Bessin et du Pays d’Auge.;12246.0;10;NA;superficiel;;NA;Basique;NA
id_ucs_11746.txt;6;Sols bruns faiblement carbonatés peu épais de position topographique et de pente hétérogènes reposant sur des calcaires jurassiques du Bessin et de la Plaine de Caen méridionale.;3792.0;4;NA;superficiel;hydromorphe;plaine;Basique;NA
id_ucs_11747.txt;7;Sols bruns faiblement carbonatés peu épais de position topographique et de pente hétérogènes reposant sur des calcaires marneux du Lias et du Jurassique du Bessin et du Pré-Bocage.;2931.0;6;NA;superficiel;;NA;Basique;NA
id_ucs_11748.txt;8;Sols bruns carbonatés de position topographique hétérogène et de pente nulle à assez forte reposant sur des calcaires jurassiques de la Plaine de Caen septentrionale et méridionale.;1528.0;1;NA;moyen;;plaine;Basique;NA
id_ucs_11749.txt;9;Sols bruns carbonatés de bas et de milieu de versant et de pente très faible à faible reposant majoritairement sur des marnes et calcaires jurassiques de la Plaine de Caen septentrionale et méridionale.;932.0;4;limoneux;moyen;;versant;Basique;NA
id_ucs_11750.txt;10;Sols bruns carbonatés ou faiblement carbonatés de position topographique hétérogène et de pente très faible à faible reposant sur des loess de la Plaine de Caen septentrionale et méridionale.;2027.0;5;NA;profond;hydromorphe;plaine;Basique;NA
id_ucs_11751.txt;11;Sols bruns carbonatés de fond de vallée et de pente nulle à très faible reposant sur des basses terrasses alluviales graveleuses calcaires quaternaires de la Haute et Moyenne vallée de la Dives.;2245.0;2;limono-sableux;moyen;draine;plateau;Basique;NA
id_ucs_11752.txt;12;Sols bruns carbonatés ou faiblement carbonatés humides de fond de vallée et de pente nulle reposant sur des alluvions quaternaires de la Haute vallée de la Dives.;829.0;2;NA;moyen;hydromorphe;bas-fond/vallee;Basique;NA
id_ucs_11753.txt;13;Sols bruns carbonatés ou faiblement carbonatés de milieu, de haut et de sommet de versant et de pente très faible à assez forte reposant sur des calcaires jurassiques de la Plaine de Caen méridionale.;199.0;2;NA;moyen;;versant;Basique;NA
id_ucs_11754.txt;14;Sols bruns acides peu épais de position topographique et de pente hétérogènes reposant sur des colluvions quaternaires des versants des vallées de l’Orne, de la Dives et de la Touques.;791.0;3;argileux;superficiel;;versant;Neutre;silex
id_ucs_11755.txt;15;Sols bruns acides parfois hydromorphes peu épais de position topographique hétérogène et de pente faible à très forte reposant majoritairement sur la craie et les calcaires mésozoïques du Pays d’Auge.;2790.0;2;NA;superficiel;hydromorphe;NA;Acide;NA
id_ucs_11756.txt;16;Sols bruns acides parfois hydromorphes peu épais de position topographique hétérogène et de pente nulle à forte reposant majoritairement sur des argiles, sables et galets du Trias du Bessin méridional et du Pré-Bocage.;5519.0;6;argilo-sableux;superficiel;hydromorphe;NA;Acide;caillouteux
id_ucs_11757.txt;17;Sols bruns acides peu épais de position topographique et de pente hétérogènes reposant majoritairement sur des arkoses, conglomérats et grès paléozoïques du Synclinal bocain.;1459.0;4;argileux;superficiel;hydromorphe;versant;Acide;silex
id_ucs_11758.txt;18;Sols bruns acides peu épais de milieu et de haut de versant et de pente hétérogène reposant sur des grès paléozoïques du Synclinal bocain et du Haut Pays de Falaise.;450.0;1;NA;superficiel;;versant;Acide;NA
id_ucs_11759.txt;20;Sols bruns acides peu épais de position topographique et de pente hétérogènes reposant sur des schistes gréseux cambriens et précambriens du Bessin méridional et du Synclinal bocain.;36022.0;9;NA;superficiel;;NA;Acide;NA
id_ucs_11760.txt;21;Sols bruns acides peu épais de position topographique et de pente hétérogènes reposant sur des schistes gréseux précambriens et cambriens du Bocage.;71284.0;10;NA;superficiel;;NA;Acide;NA
id_ucs_11761.txt;22;Sols bruns acides peu épais de milieu et de haut de versant et de pente très faible à assez forte reposant sur des schistes métamorphiques et des schistes précambriens du Bocage virois et du Houlme occidental.;8147.0;6;NA;superficiel;;versant;Acide;NA
id_ucs_11762.txt;23;Sols bruns acides de position topographique hétérogène et de pente faible à assez forte reposant sur des argiles, sables et galets triasiques ou des sables jurassiques du Pré-Bocage.;1536.0;1;argilo-sableux;moyen;;NA;Acide;caillouteux
id_ucs_11763.txt;24;Sols bruns acides moyennement épais de position topographique et de pente hétérogènes reposant sur des schistes gréseux et des grès paléozoïques du Bocage méridional et du Synclinal bocain.;1310.0;3;NA;moyen;hydromorphe;versant;Acide;NA
